name,key_skills,salary_from,salary_to,salary_currency,area_name,published_at
Ведущий бэкенд-разработчик,"PHP
Yii",180000.0,,RUR,Санкт-Петербург,2020-02-04T16:27:06+0300
Java backend developer,"Java Core (8)
Java
GraphQL
REST
ClickHouse
Написание Unit-тестов
Gradle
Maven
SQL
NoSQL
Git
RocksDB",,,,Саранск,2020-03-27T18:10:57+0300
Senior PHP Developer (backend) / Ведущий PHP разработчик,"Symfony
backend
tarantool
PHP
MySQL
laravel
clickhouse",130000.0,150000.0,RUR,Москва,2020-07-05T13:45:00+0300
Junior PHP Developer (backend)/Младший PHP разработчик,,40000.0,70000.0,RUR,Москва,2020-08-12T12:28:22+0300
Инженер-программист ГИС (backend),Python,100000.0,,RUR,Москва,2020-07-14T10:50:04+0300
Junior backend-разработчик,"SQL
ООП
Go
Golang
Python
NoSQL
Java
C#
Docker",30000.0,50000.0,RUR,Рязань,2020-06-23T18:21:27+0300
JavaScript backend developer (удаленная работа),"JavaScript
MongoDB
Git
MySQL
Node.js
typescript
Lua",,150000.0,RUR,Краснодар,2020-01-30T18:11:44+0300
"Middle backend (full-stack) - разработчик (PHP, Bitrix)","JavaScript
HTML5
CSS3
Less
AngularJS
CSS
Gulp
UX
Git
1С-Битрикс
PHP
HTML",100000.0,,RUR,Москва,2020-10-11T15:38:23+0300
Java backend developer,"Spring Framework
Git
PostgreSQL
Java
SQL",,,,Москва,2020-09-17T17:13:20+0300
РHP backend developer,"PHP
XML
JSON API
PHP5
PHP7",60000.0,80000.0,RUR,Санкт-Петербург,2020-03-04T10:43:40+0300
Senior backend developer (PHP),"MySQL
PostgreSQL
ООП
Scrum
Zend Framework",,300000.0,RUR,Москва,2020-04-08T12:09:28+0300
PHP backend (Fintech),"PHP
API
Symfony
PHP7
PostgreSQL
Git
Docker
Kibana
Grafana
RabbitMQ
Memcached
Fintech
Финтехпроект
БАНК131
Онлайн-банк
Symfony4
Gitlab
CI/CD
Logstash
Thrift
ClickHouse
PHPUnit
logstash
prometheus
NoSQL
Redis
Packagist
Паттерны проектирования
Опыт тестирования
Удаленное сотрудничество",,,,Москва,2020-03-04T12:08:54+0300
Lead/senior backend developer (PHP),"PHP
Redis
MySQL
RabbitMQ
Elasticsearch
Docker
Symfony
Yii
Микросервисы
Laravel",,,,Минск,2020-03-11T11:37:05+0300
Backend Team Lead (PHP) / Руководитель группы бэкенд-разработки,"MySQL
PHP
PHP5
Yii
Atlassian Jira",,300000.0,RUR,Москва,2020-08-17T16:15:10+0300
Team Lead JavaScript (Node.js / backend),"Node.js
MongoDB
Redis
Riak",,,,Москва,2020-07-17T14:57:47+0300
Senior backend developer,,180000.0,,RUR,Санкт-Петербург,2020-08-28T11:46:47+0300
Team Lead backend (продукт для таксопарков),"Обучение и развитие
руководство командой разработчиков
Golang
PHP
NoSQL
Проектирование архитектуры",,,,Москва,2020-10-01T07:55:01+0300
"Senior backend разработчик (Go, Java, Kotlin)","golang
kotlin",,,,Москва,2020-06-18T15:11:07+0300
Разработчик С++ (backend),"STL
C++
Python
Linux
Design Patterns",120000.0,250000.0,RUR,Санкт-Петербург,2020-01-22T10:39:28+0300
Senior .Net (backend) Developer в команду Collateral Management,"Scrum
Git
Unit Testing
JavaScript
PostgreSQL
.NET Framework",,,,Москва,2020-08-31T08:46:43+0300
NodeJS backend Developer,"ORM
MVC
ES6
Node.js
JavaScript
REST
SOAP
Git
MySQL
Docker",,,,Краснодар,2020-08-04T19:23:23+0300
Веб-разработчик laravel + vue,"laravel
vue",,,,Москва,2020-08-05T08:18:33+0300
Инженер-программист II категории (backend php разработчик),,50000.0,,RUR,Уфа,2020-09-14T07:01:53+0300
Инженер-программист I категории (backend php разработчик),,70000.0,,RUR,Уфа,2020-09-14T07:01:53+0300
Программист yii-2 в Новосибирске,"CSS
Git
MySQL
Yii
PHP5
PHP
HTML",,,,Новосибирск,2020-03-13T10:12:20+0300
Тестировщик (backend),,,,,Москва,2020-01-30T12:14:17+0300
Backend разработчик / backend developer,"Node.js
Git
SQL
TypeScript
PL/pgSQL",40000.0,70000.0,RUR,Ульяновск,2020-01-22T09:45:32+0300
Middle Java Developer (backend),"Java EE
Spring Framework
REST",,,,Минск,2020-01-22T11:06:22+0300
"Веб-программист/web-программист (php, yii)","yii2
MySQL
JavaScript
CSS3
jQuery
API
web-разработка
Веб-программирование
PHP
PHP7",,120000.0,RUR,Екатеринбург,2020-04-02T13:51:54+0300
Java-backend разработчик,,,,,Санкт-Петербург,2020-04-03T13:15:16+0300
Senior backend developer (эквайринг),,,,,Москва,2020-04-03T15:00:26+0300
Backend разработчик/Middle backend developer,"Git
MySQL
PHP5
Less
JavaScript",,,,Ташкент,2020-01-08T08:56:39+0300
Python backend разработчик (удалённо),"Python
Django Framework
Git
PostgreSQL",,150000.0,RUR,Москва,2020-10-05T13:37:05+0300
Python backend разработчик (middle / senior),"Python
Django Framework
Git
PostgreSQL",,170000.0,RUR,Москва,2020-10-15T09:21:35+0300
"Full-stack разработчик (PHP, backend, Bitrix)","jQuery
ООП
JavaScript
vue.js
PHP
middle
1С-Битрикс",80000.0,120000.0,RUR,Москва,2020-07-22T10:31:21+0300
Senior backend developer С#,,,,,Москва,2020-06-18T10:53:20+0300
Backend/ Fullstack developer (PHP laravel + Vue JS),"JavaScript
PHP
Laravel 5
webpack
Vue JS",120000.0,160000.0,RUR,Казань,2020-01-03T13:38:25+0300
Middle/Senior PHP developer (laravel),laravel php,,,,Минск,2020-06-25T11:01:31+0300
Senior Java backend developer,"Java
Spring Framework",,,,Москва,2020-09-21T09:28:54+0300
"Веб-разработчик / Web-программист (frontend, backend)","MySQL
CSS3
JavaScript
PHP5
HTML5
1С-Битрикс
jQuery
PHP
HTML
CSS
Ajax
Git",30000.0,60000.0,RUR,Череповец,2020-01-27T09:27:26+0300
Backend Java-разработчик младшего/среднего уровня (junior/middle backend Java developer),"Java
SQL
PostgreSQL
ORACLE
Linux
REST
SOAP
Git
Apache Maven
Apache Tomcat",60000.0,100000.0,RUR,Москва,2020-01-27T09:36:29+0300
Junior frontend/backend разработчик,"PHP
HTML
JavaScript
CSS3
MS SQL
PostgreSQL
jQuery
CS-cart",30000.0,,RUR,Курск,2020-02-04T12:18:58+0300
Middle frontend/backend разработчик,"PHP
JavaScript
MySQL
jQuery
HTML5
CSS3
PHP5
PostgreSQL
CS-cart",50000.0,,RUR,Курск,2020-02-04T12:21:04+0300
Программист middle backend/fullstuck (PHP Developer),"JavaScript
MySQL
Git
AngularJS
HTML",50000.0,,RUR,Санкт-Петербург,2020-03-02T13:18:48+0300
Разработчик backend (Golang),"Redis
PostgreSQL
Nginx
Go
REST
SQL",,,,Москва,2020-03-06T16:30:37+0300
PHP-программист / web-разработчик (backend),"PHP
HTML
JavaScript
MySQL
SQL
PostgreSQL
Ajax
jQuery
CSS
Git
vuejs
vue
backend
laravel
PHP5
reactjs",,,,Казань,2020-03-07T13:15:09+0300
Стажер-разработчик бекэнда (С++/Python),"C++
Python",,,,Москва,2020-02-28T11:24:24+0300
Linux backend developer,"Linux
C/C++
Python",90000.0,150000.0,RUR,Новосибирск,2020-09-07T06:44:03+0300
Senior backend developer (C#/.NET Core),"C#
ASP.NET
MVC
React
Redux
.NET Core
JavaScript
CSS
HTML",,,,Санкт-Петербург,2020-06-19T18:48:35+0300
"C TCP/IP sockets, JavaScript WebSocket, and Python backend programmer","Python
JavaScript
jQuery
HTML
CSS
Git
HTML5
Bootstrap
CSS3
ООП
Flask
Redis
Ajax
TCP/IP",640.0,3000.0,USD,Доминиканская Республика,2020-06-19T18:51:18+0300
Middle backend/full stack developer,"Git
Python
Django Framework
REST
API
GraphQL
JavaScript
Vue.js",,,,Москва,2020-06-17T09:57:20+0300
Java backend-разработчик,"Spring Framework
PostgreSQL
Apache Maven
Java
Hibernate ORM",,,,Москва,2020-05-21T10:29:12+0300
Java backend-разработчик,"Spring Framework
PostgreSQL
Apache Maven
Java
Hibernate ORM",,,,Санкт-Петербург,2020-06-02T17:50:25+0300
Разработчик Java (backend),"Java
Hibernate ORM
Spring Framework",,,,Москва,2020-09-02T16:13:03+0300
Ведущий разработчик backend Java (Teamlead),"Hibernate ORM
Java Servlets
Spring Framework
PostgreSQL
Java",,,,Москва,2020-08-17T11:35:05+0300
Системный архитектор (backend),,,,,Москва,2020-04-06T17:15:38+0300
Java-разработчик (backend),,,,,Москва,2020-04-01T15:00:36+0300
PHP-разработчик (backend),"PHP
laravel
Английский язык",,,,Санкт-Петербург,2020-10-08T18:32:22+0300
QA engineer (backend),"Git
Apache Maven
Java
SQL
XML
API
Cucumber
REST
SOAP
Jenkins
Selenium IDE
jmeter",,,,Москва,2020-09-08T17:58:46+0300
Team lead команды backend разработки,"Java
golang
Управление разработкой
Python",170000.0,300000.0,RUR,Казань,2020-01-06T14:34:05+0300
Team lead команды backend разработки,"Java
golang
Управление разработкой
Python",170000.0,300000.0,RUR,Москва,2020-01-06T14:34:05+0300
Инженер-программист / back end Oracle Java / QA engineer,"JavaScript
jQuery
Spring Framework
Git
Java
SVN
REST
SOAP
SQL
Delphi
CSS
HTML5
Atlassian Jira
Oracle Pl/SQL",1000.0,2600.0,BYR,Минск,2020-02-04T09:47:35+0300
Middle PHP-разработчик (yii2),"Yii
ООП
MySQL
Git
laravel",50000.0,,RUR,Ижевск,2020-09-17T14:37:50+0300
Web-разработчик (backend),"Веб-программирование
интернет-магазин
разработка
1С-Битрикс
bitrix
PHP
vue.js",140000.0,165000.0,RUR,Москва,2020-09-15T10:54:25+0300
NodeJS backend Developer,"ORM
MVC
ES6
Node.js
JavaScript
REST
SOAP
Git
MySQL
Docker",,,,Краснодар,2020-06-03T12:31:49+0300
.Net backend Developer,,,,,Минск,2020-06-03T14:12:48+0300
Старший бекенд-разработчик в Толоку (Java),"Java
PostgreSQL
Spring Framework
MongoDB
SQL",,,,Минск,2020-08-27T13:21:01+0300
Junior backend-разработчик,"SQL
ООП
Go
Golang
Python
NoSQL
Java
C#
Docker",30000.0,50000.0,RUR,Рязань,2020-08-05T16:33:43+0300
Junior backend-разработчик,"SQL
ООП
Go
Golang
Python
NoSQL
Java
C#
Docker",30000.0,50000.0,RUR,Рязань,2020-10-02T14:03:13+0300
Java backend-developer,,,,,Москва,2020-06-26T11:00:54+0300
Java backend-developer,,,,,Москва,2020-06-26T12:00:28+0300
Программист PHP backend (1С-Битрикс и Битрикс24),"JavaScript
ООП
PHP",20000.0,70000.0,RUR,Сыктывкар,2020-06-26T12:03:40+0300
Web-программист (yii2/php),"MySQL
PHP
Yii
Разработка ПО
Веб-программирование",,,,Ставрополь,2020-06-26T12:58:53+0300
Middle backend / backend developer,"PostgreSQL
Ruby On Rails
SQL
Ruby
Git",100000.0,120000.0,RUR,Москва,2020-09-30T09:52:22+0300
"Веб-разработчик / Web-программист (frontend, backend)","MySQL
CSS3
JavaScript
PHP5
HTML5
1С-Битрикс
jQuery
PHP
HTML
CSS
Ajax
Git",30000.0,60000.0,RUR,Череповец,2020-03-13T11:58:39+0300
"Ведущий backend разработчик (PHP), Москва","PHP
MySQL
jQuery
JavaScript
Git
PostgreSQL
1С-Битрикс
Yii
CSS
HTML
Ajax
XML",120000.0,140000.0,RUR,Москва,2020-03-27T14:12:07+0300
Python Middle backend разработчик,"Python
Django Framework
PostgreSQL
Разработка технических заданий
Redis
Unix
Scrum
MySQL",65000.0,,RUR,Белгород,2020-03-13T13:32:20+0300
Python backend разработчик (middle+),"REST
CI/CD
Средний (Middle)
Python
Django
Flask
Docker
Высоконагруженные системы",120000.0,180000.0,RUR,Москва,2020-03-13T14:13:56+0300
"Веб-программист/web-программист (php, yii)","yii2
MySQL
JavaScript
CSS3
jQuery
API
web-разработка
Веб-программирование
PHP
PHP7",,,,Тюмень,2020-03-13T15:39:38+0300
Web backend/Ruby разработчик,"Ruby On Rails
Ruby
MS SQL
Web Application Development
Работа с базами данных
ООП
SQL
MongoDB
REST/JSON",,,,Самара,2020-10-16T09:29:16+0300
Web backend/Ruby разработчик,"Ruby On Rails
Ruby
MS SQL
Web Application Development
Работа с базами данных",,,,Тольятти,2020-07-17T09:03:41+0300
Web backend/Ruby разработчик,"Ruby On Rails
Ruby
MS SQL
Web Application Development
Работа с базами данных",,,,Саратов,2020-07-17T09:03:41+0300
Web backend/Ruby разработчик,,,,,Казань,2020-08-10T13:53:48+0300
Ведущий backend-разработчик,"Java
Linux
Big Data
Базы данных
Серверное программирование",200000.0,300000.0,RUR,Москва,2020-05-21T16:58:35+0300
Junior NodeJS - разработчик (backend),"Node.js
SQL
PostgreSQL
Git
NoSQL
JavaScript",30000.0,70000.0,RUR,Томск,2020-07-21T11:54:56+0300
Разработчик бекэнда на Laravel,"Работа с большим объемом информации
PHP
SQL
Laravel",50000.0,80000.0,RUR,Барнаул,2020-05-22T07:27:58+0300
Начинающий python backend разработчик,"Python
Nginx
Git
Angular
TypeScript/Javascript",25000.0,40000.0,RUR,Санкт-Петербург,2020-06-14T08:46:04+0300
"Разработчик backend, frontend (junior, middle)","JavaScript
HTML
CSS
CMS Drupal
CMS Wordpress
React
PHP
Laravel
Symfony",30000.0,,RUR,Омск,2020-05-18T09:14:22+0300
Ведущий программист php / web мастер / full stack front end - back end,"PHP
HTML5
CSS3
MySQL
HTML
CSS
Ajax
Bootstrap
Joomla CMS
Git
PHP5
Доработка функционала
Кроссбраузерная верстка
Техподдержка
jQuery
ООП
JavaScript
CMS Wordpress
Adobe Photoshop",80000.0,,RUR,Нижний Новгород,2020-07-01T23:23:34+0300
Senior backend developer,"Git
Node.js
Agile Project Management",100000.0,200000.0,RUR,Новосибирск,2020-07-26T08:04:37+0300
Senior/Middle backend-разработчик Node.js,"Node.js
JavaScript
Linux
SQL
ООП
Nginx
Docker
Nest.js
TypeScript",180000.0,230000.0,RUR,Москва,2020-10-13T21:27:30+0300
PHP-разработчик (backend),"PHP
SQL
PostgreSQL
Git
XML
PHP7",200000.0,300000.0,KZT,Алматы,2020-05-27T14:00:53+0300
"Разработчик .NET С# (удаленно), мобильная + backend разработка","С#
Xamarin
MS SQL
ASP.NET
C++
MS SQL Server
Java
Разработка мобильных приложений
Transact-SQL
SQLite
WCF
службы Windows Service
Android
Git
MS Visual Studio
SQL Server",,,,Москва,2020-10-02T11:38:42+0300
Team Lead backend (Driver app),"Redis
SQL
ООП
руководство командой разработчиков
Базы данных",,,,Москва,2020-10-05T10:09:31+0300
"Tech lead backend (C#, Net Core)",,,,,Москва,2020-09-08T16:51:05+0300
Junior/Middle PHP backend developer,,60000.0,100000.0,RUR,Санкт-Петербург,2020-01-15T11:41:33+0300
Middle / Senior backend developer,"Golang
go
multithreading
spider
parsing
proxy",80000.0,,RUR,Омск,2020-10-13T12:41:50+0300
